;userId;jobId;rating
4934;60795b279341e153322625d6;Farmacéuticos;72.0
4935;60795b279341e153322625d6;Project Managers;232.0
4936;60795b279341e153322625d7;Directores de departamentos de contabilidad;11.0
4937;60795b319341e153322625d8;Directores de servicios de tecnologías de la información y las comunicaciones (TIC);12.0
4938;60795b319341e153322625d8;Ingenieros industriales y de producción;108.0
4939;60795b319341e153322625d9;Directores de cine, de teatro y afines;75.0
4940;60795b319341e153322625d9;Directores de operaciones;110.0
4941;60795b469341e153322625da;Psicólogos;2.0
4942;60795b469341e153322625da;Técnicos de recursos humanos;2.0
4943;60795b469341e153322625db;Directores generales y presidentes ejecutivos;148.0
4944;60795b5c9341e153322625dc;Farmacéuticos;5.0
4945;60795b5c9341e153322625dc;Investigadores;79.0
4946;60795b5c9341e153322625dd;Asociados;16.0
4947;60795b5c9341e153322625dd;Directores generales y presidentes ejecutivos;108.0
4948;60795b5c9341e153322625dd;Jueces, magistrados, abogados y fiscales;178.0
4949;60795b5c9341e153322625dd;Prácticas, becarios e internos;1.0
4950;60795b729341e153322625df;Técnicos de recursos humanos;388.0
4951;60795b9b9341e153322625e0;Escritores, periodistas y lingüistas;128.0
4952;60795b9b9341e153322625e0;Profesores;16.0
4953;60795b9b9341e153322625e1;Ingenieros eléctricos, electrónicos y de telecomunicaciones;30.0
4954;60795bbc9341e153322625e2;Escritores, periodistas y lingüistas;375.0
4955;60795bbc9341e153322625e3;Técnicos de recursos humanos;130.0
4956;60795bd19341e153322625e5;Asesores financieros y en inversiones;83.0
4957;60795bd19341e153322625e5;Directores financieros;172.0
4958;60795bf69341e153322625e7;Consultores y coaching;110.0
4959;60795c059341e153322625e8;Técnicos de recursos humanos;25.0
4960;60795c239341e153322625eb;Reclutadores;15.0
4961;60795c479341e153322625ee;Comerciales;15.0
4962;60795c479341e153322625ee;Empleados de centro de información y atención al cliente;93.0
4963;60795c599341e153322625f0;Analistas y diseñadores de software;24.0
4964;60795c599341e153322625f1;Asistentes de dirección y administrativos;168.0
4965;60795c689341e153322625f2;Farmacéuticos;36.0
4966;60795cac9341e153322625f5;Asociados;48.0
4967;60795cac9341e153322625f5;Directores generales y presidentes ejecutivos;25.0
4968;60795cac9341e153322625f5;Managers;47.0
4969;60795cac9341e153322625f5;Reclutadores;37.0
4970;60795cd19341e153322625f8;Controladores financieros y comerciales ;23.0
4971;60795cd19341e153322625f8;Directores financieros;116.0
4972;60795cd19341e153322625f8;coordinadores;90.0
4973;60795ce59341e153322625fa;Analistas y diseñadores de software;191.0
4974;60795ce59341e153322625fa;Emprendedores;48.0
4975;60795ce59341e153322625fb;Directores de servicios de tecnologías de la información y las comunicaciones (TIC);68.0
4976;60795ce59341e153322625fb;Emprendedores;34.0
4977;60795ce59341e153322625fb;Project Managers;67.0
4978;60795cf89341e153322625fc;Asociados;19.0
4979;60795cf89341e153322625fc;Reclutadores;148.0
4980;60795cf89341e153322625fd;Analistas de gestión y organización;56.0
4981;60795cf89341e153322625fd;Directores de producción y operaciones;17.0
4982;60795cf89341e153322625fd;Responsables de producto;7.0
4983;60795d0b9341e153322625fe;Emprendedores;12.0
4984;60795d0b9341e153322625fe;Managers;24.0
4985;60795d0b9341e153322625ff;Analistas y diseñadores de software;20.0
4986;60795d0b9341e153322625ff;Responsables de ingeniería;47.0
4987;60795d179341e15332262600;Técnicos de recursos humanos;266.0
4988;60795d179341e15332262601;Analistas y diseñadores de software;34.0
4989;60795d179341e15332262601;Analistas, programadores y diseñadores Web y multimedia;45.0
4990;60795d179341e15332262601;Emprendedores;50.0
4991;60795d289341e15332262602;Analistas de gestión y organización;17.0
4992;60795d289341e15332262602;Directores de producción y operaciones;35.0
4993;60795d289341e15332262602;Directores y gerentes;237.0
4994;60795d289341e15332262602;Emprendedores;165.0
4995;60795d289341e15332262603;Directores de recursos humanos;420.0
4996;60795d389341e15332262605;Asociados;12.0
4997;60795d389341e15332262605;Directores de producción y operaciones;48.0
4998;60795d389341e15332262605;Prácticas, becarios e internos;12.0
4999;60795d389341e15332262605;Responsables de producto;27.0
5000;60795d539341e15332262607;Managers;184.0
5001;60795d609341e15332262608;Jueces, magistrados, abogados y fiscales;84.0
5002;60795d609341e15332262608;Profesores;48.0
5003;60795d609341e15332262608;Prácticas, becarios e internos;12.0
5004;60795d609341e15332262609;Directores comerciales y de ventas;29.0
5005;60795d609341e15332262609;Directores generales y presidentes ejecutivos;62.0
5006;60795d759341e1533226260a;Directores generales y presidentes ejecutivos;343.0
5007;60795dbd9341e1533226260c;Analistas y diseñadores de software;47.0
5008;60795dbd9341e1533226260d;Asesores financieros y de inversiones;39.0
5009;60795dbd9341e1533226260d;Asistentes de dirección y administrativos;3.0
5010;60795dbd9341e1533226260d;Directores generales y presidentes ejecutivos;49.0
5011;60795dbd9341e1533226260d;Emprendedores;30.0
5012;60795dbd9341e1533226260d;Formadores;14.0
5013;60795dd49341e1533226260e;Project Managers;64.0
5014;60795dd49341e1533226260f;Especialistas en contabilidad;7.0
5015;60795dea9341e15332262610;Administradores de sistemas;4.0
5016;60795dea9341e15332262610;Empleados contables, administrativos y otros empleados de oficina;16.0
5017;60795dea9341e15332262610;Responsables de comunicación;17.0
5018;60795dea9341e15332262611;Directores generales y presidentes ejecutivos;183.0
5019;60795e009341e15332262612;coordinadores;25.0
5020;60795e1c9341e15332262614;Analistas, programadores y diseñadores Web y multimedia;143.0
5021;60795e1c9341e15332262614;Directores de servicios de tecnologías de la información y las comunicaciones (TIC);60.0
5022;60795e1c9341e15332262614;Emprendedores;345.0
5023;60795e1c9341e15332262614;Profesores;24.0
5024;60795e1c9341e15332262614;Project Managers;57.0
5025;60795e2a9341e15332262616;Escritores, periodistas y lingüistas;2.0
5026;60795e429341e15332262618;Directores de departamentos de contabilidad;87.0
5027;60795e429341e15332262618;Directores de publicidad y relaciones públicas;51.0
5028;60795e519341e1533226261a;Analistas, programadores y diseñadores Web y multimedia;11.0
5029;60795e519341e1533226261a;Directores de publicidad y relaciones públicas;58.0
5030;60795e519341e1533226261b;Controladores financieros y comerciales ;12.0
5031;60795e519341e1533226261b;Directores de producción y operaciones;16.0
5032;60795e519341e1533226261b;Directores financieros;60.0
5033;60795e6c9341e1533226261c;Analistas y diseñadores de software;63.0
5034;60795e6c9341e1533226261c;Analistas, programadores y diseñadores Web y multimedia;1.0
5035;60795e6c9341e1533226261c;Directores de publicidad y relaciones públicas;81.0
5036;60795e6c9341e1533226261c;Técnicos de recursos humanos;9.0
5037;60795e6c9341e1533226261d;Analistas, programadores y diseñadores Web y multimedia;308.0
5038;60795e7b9341e1533226261e;Directores generales y presidentes ejecutivos;334.0
5039;60795e7b9341e1533226261f;Directores de producción y operaciones;48.0
5040;60795e979341e15332262620;Analistas y diseñadores de software;35.0
5041;60795e979341e15332262620;Analistas, programadores y diseñadores Web y multimedia;60.0
5042;60795e979341e15332262620;Directores de servicios de tecnologías de la información y las comunicaciones (TIC);4.0
5043;60795e979341e15332262620;Emprendedores;141.0
5044;60795e979341e15332262620;Escritores, periodistas y lingüistas;36.0
5045;60795e979341e15332262620;Project Managers;21.0
5046;60795e979341e15332262621;Analistas y diseñadores de software;56.0
5047;60795eb19341e15332262622;Técnicos de recursos humanos;155.0
5048;60795eb19341e15332262623;Atletas y deportistas;96.0
5049;60795eb19341e15332262623;Organizadores de conferencias y eventos;147.0
5050;60795eca9341e15332262625;Analistas de gestión y organización;11.0
5051;60795eca9341e15332262625;Asistentes de dirección y administrativos;74.0
5052;60795eca9341e15332262625;Emprendedores;8.0
5053;60795ee59341e15332262626;Directores de recursos humanos;148.0
5054;60795ee59341e15332262626;Técnicos de recursos humanos;134.0
5055;60795ee59341e15332262627;Atletas y deportistas;26.0
5056;60795ee59341e15332262627;Especialistas en marketing digital;56.0
5057;60795ee59341e15332262627;Responsables de comunicación;18.0
5058;60795ef89341e15332262628;Directores de recursos humanos;36.0
5059;60795ef89341e15332262628;Reclutadores;65.0
5060;60795ef89341e15332262628;Técnicos de recursos humanos;20.0
5061;60795ef89341e15332262629;Directores de publicidad y relaciones públicas;16.0
5062;60795ef89341e15332262629;Emprendedores;30.0
5063;60795f169341e1533226262a;Analistas de gestión y organización;15.0
5064;60795f169341e1533226262a;Técnicos de recursos humanos;41.0
5065;60795f169341e1533226262b;Analistas de gestión y organización;48.0
5066;60795f169341e1533226262b;Farmacéuticos;15.0
5067;60795f269341e1533226262c;Analistas de gestión y organización;17.0
5068;60795f269341e1533226262c;Analistas y diseñadores de software;60.0
5069;60795f269341e1533226262c;Directores generales y presidentes ejecutivos;23.0
5070;60795f269341e1533226262c;Responsables de producto;44.0
5071;60795f269341e1533226262d;Directores de producción y operaciones;88.0
5072;60795f399341e1533226262e;Asociados;29.0
5073;60795f399341e1533226262e;Empleados de logística y transporte de pasajeros y mercancías;7.0
5074;60795f399341e1533226262e;Emprendedores;23.0
5075;60795f639341e15332262632;Coordinadores;75.0
5076;60795f639341e15332262632;coordinadores;22.0
5077;60795f639341e15332262633;Emprendedores;26.0
5078;60795f639341e15332262633;Responsables de comunicación;5.0
5079;60795f639341e15332262633;Técnicos de recursos humanos;38.0
5080;60795f639341e15332262633;coordinadores;13.0
5081;60795f739341e15332262634;Directores de producción y operaciones;251.0
5082;60795f739341e15332262634;Project Managers;37.0
5083;60795f739341e15332262635;Emprendedores;23.0
5084;60795f8b9341e15332262636;Analistas y diseñadores de software;5.0
5085;60795f8b9341e15332262636;Directores de servicios de tecnologías de la información y las comunicaciones (TIC);20.0
5086;60795f8b9341e15332262636;Emprendedores;25.0
5087;60795f8b9341e15332262637;Emprendedores;13.0
5088;60795fa69341e15332262638;Técnicos de recursos humanos;106.0
5089;60795fa69341e15332262639;Coordinadores;44.0
5090;60795fa69341e15332262639;Directores de departamentos de contabilidad;32.0
5091;60795fa69341e15332262639;Empleados de logística y transporte de pasajeros y mercancías;28.0
5092;60795fb89341e1533226263b;Técnicos de recursos humanos;72.0
5093;60795fb89341e1533226263b;coordinadores;56.0
5094;60795fe39341e1533226263c;Analistas y diseñadores de software;17.0
5095;60795fe39341e1533226263c;Analistas, programadores y diseñadores Web y multimedia;83.0
5096;60795fe39341e1533226263d;Consultores;12.0
5097;60795fe39341e1533226263d;Emprendedores;306.0
5098;60795fe39341e1533226263d;Project Managers;36.0
5099;60795ff19341e1533226263f;Analistas, programadores y diseñadores Web y multimedia;91.0
5100;60795ff19341e1533226263f;Project Managers;104.0
5101;607960049341e15332262640;Directores financieros;67.0
5102;607960049341e15332262640;Técnicos de recursos humanos;55.0
5103;607960109341e15332262642;Directores generales y presidentes ejecutivos;62.0
5104;607960249341e15332262644;Asesores financieros y de inversiones;127.0
5105;607960249341e15332262644;Emprendedores;52.0
5106;607960249341e15332262645;Escritores, periodistas y lingüistas;136.0
5107;607960339341e15332262647;Directores de producción y operaciones;21.0
5108;607960339341e15332262647;Emprendedores;155.0
5109;607960339341e15332262647;Formadores;106.0
5110;607960429341e15332262648;Controladores financieros y comerciales ;61.0
5111;607960429341e15332262648;Empleados contables, administrativos y otros empleados de oficina;134.0
5112;607960429341e15332262649;Asesores financieros y en inversiones;6.0
5113;607960429341e15332262649;Coordinadores;6.0
5114;607960429341e15332262649;Directores comerciales y de ventas;1.0
5115;607960429341e15332262649;Project Managers;9.0
5116;607960429341e15332262649;Responsables de comunicación;10.0
5117;6079605a9341e1533226264b;Analistas y diseñadores de software;7.0
5118;6079605a9341e1533226264b;Autónomos;18.0
5119;6079605a9341e1533226264b;Directores de servicios de tecnologías de la información y las comunicaciones (TIC);48.0
5120;6079606a9341e1533226264c;Escritores, periodistas y lingüistas;11.0
5121;6079606a9341e1533226264c;Responsables de comunicación;68.0
5122;607960959341e1533226264e;coordinadores;77.0
5123;607960959341e1533226264f;Cajeros y reponedores de comercio;153.0
5124;607960959341e1533226264f;Comerciales;3.0
5125;607960ac9341e15332262651;Analistas y diseñadores de software;8.0
5126;607960bc9341e15332262652;Directores de publicidad y relaciones públicas;43.0
5127;607960bc9341e15332262652;Emprendedores;51.0
5128;607960bc9341e15332262653;Analistas, programadores y diseñadores Web y multimedia;219.0
5129;607960bc9341e15332262653;Diseñadores gráficos y multimedia;13.0
5130;607960ca9341e15332262654;Directores de publicidad y relaciones públicas;24.0
5131;607960ca9341e15332262654;Especialistas en marketing digital;137.0
5132;607960ca9341e15332262655;Coordinadores;5.0
5133;607960da9341e15332262656;Formadores;8.0
5134;607960da9341e15332262656;Psicólogos;7.0
5135;607960da9341e15332262656;coordinadores;26.0
5136;607960da9341e15332262657;Técnicos de recursos humanos;123.0
5137;607960eb9341e15332262658;Ingenieros;218.0
5138;607960eb9341e15332262659;Asesores financieros y de inversiones;122.0
5139;607960eb9341e15332262659;Directores generales y presidentes ejecutivos;65.0
5140;607960eb9341e15332262659;Emprendedores;162.0
5141;607960fb9341e1533226265a;Analistas, programadores y diseñadores Web y multimedia;363.0
5142;607960fb9341e1533226265a;Directores generales y presidentes ejecutivos;134.0
5143;607960fb9341e1533226265b;Directores generales y presidentes ejecutivos;29.0
5144;607960fb9341e1533226265b;Emprendedores;125.0
5145;6079610d9341e1533226265c;Diseñadores de productos y de prendas;37.0
5146;6079610d9341e1533226265d;Analistas y diseñadores de software;6.0
5147;6079610d9341e1533226265d;Asesores financieros y de inversiones;84.0
5148;6079610d9341e1533226265d;Directores de servicios de tecnologías de la información y las comunicaciones (TIC);15.0
5149;6079610d9341e1533226265d;Emprendedores;276.0
5150;6079611d9341e1533226265e;Analistas de gestión y organización;24.0
5151;6079611d9341e1533226265e;Asesores financieros y de inversiones;152.0
5152;6079611d9341e1533226265e;Directores de departamentos de contabilidad;20.0
5153;6079611d9341e1533226265e;Directores generales y presidentes ejecutivos;60.0
5154;6079611d9341e1533226265e;Emprendedores;212.0
5155;6079611d9341e1533226265f;Administradores de sistemas;11.0
5156;6079613d9341e15332262660;Directores de departamentos de contabilidad;29.0
5157;6079613d9341e15332262660;coordinadores;20.0
5158;6079613d9341e15332262661;Prácticas, becarios e internos;2.0
5159;6079613d9341e15332262661;Reclutadores;5.0
5160;6079613d9341e15332262661;Técnicos de recursos humanos;66.0
5161;6079614b9341e15332262662;Directores de recursos humanos;41.0
5162;6079614b9341e15332262662;Directores financieros;26.0
5163;6079614b9341e15332262662;Reclutadores;12.0
5164;6079614b9341e15332262663;Analistas de gestión y organización;27.0
5165;6079615a9341e15332262664;Analistas digitales;9.0
5166;6079615a9341e15332262664;Emprendedores;94.0
5167;6079615a9341e15332262664;Profesores;70.0
5168;6079615a9341e15332262664;Project Managers;5.0
5169;6079616e9341e15332262666;coordinadores;42.0
5170;6079616e9341e15332262667;Directores generales y presidentes ejecutivos;126.0
5171;6079619e9341e15332262668;Directores de producción y operaciones;54.0
5172;6079619e9341e15332262668;Project Managers;160.0
5173;6079619e9341e15332262669;Coordinadores;8.0
5174;6079619e9341e15332262669;Diseñadores gráficos y multimedia;55.0
5175;6079619e9341e15332262669;Emprendedores;26.0
5176;607961b79341e1533226266b;Directores de producción y operaciones;28.0
5177;607961b79341e1533226266b;Emprendedores;10.0
5178;607961b79341e1533226266b;Managers;11.0
5179;607961b79341e1533226266b;Project Managers;40.0
5180;607961e49341e1533226266e;Administradores de sistemas;23.0
5181;607961e49341e1533226266e;Analistas, programadores y diseñadores Web y multimedia;14.0
5182;607961e49341e1533226266e;Directores de departamentos de contabilidad;35.0
5183;607961e49341e1533226266e;Directores generales y presidentes ejecutivos;47.0
5184;607961e49341e1533226266e;Emprendedores;249.0
5185;607961e49341e1533226266f;Consultores y coaching;84.0
5186;607961e49341e1533226266f;Técnicos de recursos humanos;22.0
5187;607961fb9341e15332262670;Project Managers;60.0
5188;607961fb9341e15332262670;coordinadores;24.0
5189;607961fb9341e15332262671;Directores generales y presidentes ejecutivos;77.0
5190;607962089341e15332262672;Analistas, programadores y diseñadores Web y multimedia;50.0
5191;607962089341e15332262672;Directores generales y presidentes ejecutivos;229.0
5192;607962089341e15332262672;Project Managers;35.0
5193;607962089341e15332262673;Analistas y diseñadores de software;134.0
5194;6079621a9341e15332262674;Empleados de logística y transporte de pasajeros y mercancías;56.0
5195;6079621a9341e15332262675;Comerciales;4.0
5196;6079621a9341e15332262675;Consultores de publicidad;70.0
5197;6079621a9341e15332262675;Directores de publicidad y relaciones públicas;1.0
5198;6079621a9341e15332262675;coordinadores;9.0
5199;6079622d9341e15332262677;Analistas de gestión y organización;19.0
5200;6079623d9341e15332262678;Directores generales y presidentes ejecutivos;57.0
5201;6079623d9341e15332262678;Emprendedores;72.0
5202;6079623d9341e15332262678;Profesores;166.0
5203;6079623d9341e15332262679;Técnicos de recursos humanos;39.0
5204;6079623d9341e15332262679;coordinadores;72.0
5205;607962519341e1533226267a;Directores de departamentos de contabilidad;244.0
5206;607962519341e1533226267b;Analistas y diseñadores de software;18.0
5207;607962519341e1533226267b;Analistas, programadores y diseñadores Web y multimedia;11.0
5208;607962519341e1533226267b;Emprendedores;32.0
5209;607962679341e1533226267c;Analistas, programadores y diseñadores Web y multimedia;7.0
5210;607962679341e1533226267c;Emprendedores;102.0
5211;607962679341e1533226267d;Directores de publicidad y relaciones públicas;17.0
5212;607962719341e1533226267f;Emprendedores;48.0
5213;607962719341e1533226267f;Project Managers;48.0
5214;607962869341e15332262680;Analistas de gestión y organización;6.0
5215;607962869341e15332262680;Community Manager;24.0
5216;607962869341e15332262680;Directores de producción y operaciones;14.0
5217;607962869341e15332262680;Managers;31.0
5218;607962869341e15332262681;Coordinadores;46.0
5219;607962869341e15332262681;Project Managers;257.0
5220;607962c49341e15332262682;Analistas, programadores y diseñadores Web y multimedia;162.0
5221;607962c49341e15332262682;Diseñadores gráficos y multimedia;12.0
5222;607962c49341e15332262682;Project Managers;30.0
5223;607962c49341e15332262683;Coordinadores;36.0
5224;607962c49341e15332262683;coordinadores;12.0
5225;607962de9341e15332262684;Analistas de gestión y organización;7.0
5226;607962de9341e15332262684;Managers;11.0
5227;607962de9341e15332262685;Directores de departamentos de contabilidad;3.0
5228;607962de9341e15332262685;Empleados de logística y transporte de pasajeros y mercancías;31.0
5229;607962ea9341e15332262687;Analistas digitales;6.0
5230;607962ea9341e15332262687;Monitores de actividades recreativas y de entretenimiento;25.0
5231;607962ea9341e15332262687;Oficiales, operarios y artesanos;19.0
5232;607962ea9341e15332262687;Técnicos de recursos humanos;112.0
5233;607963039341e15332262688;Profesores;7.0
5234;607963039341e15332262688;Técnicos de recursos humanos;239.0
5235;607963039341e15332262689;Emprendedores;195.0
5236;607963119341e1533226268a;Directores generales y presidentes ejecutivos;222.0
5237;607963119341e1533226268a;Emprendedores;55.0
5238;607963309341e1533226268c;Directores de servicios de tecnologías de la información y las comunicaciones (TIC);99.0
5239;607963309341e1533226268c;Directores generales y presidentes ejecutivos;120.0
5240;607963409341e1533226268e;Analistas y diseñadores de software;108.0
5241;607963409341e1533226268e;Asociados;6.0
5242;607963409341e1533226268e;Directores de servicios de tecnologías de la información y las comunicaciones (TIC);9.0
5243;607963409341e1533226268e;Emprendedores;65.0
5244;607963409341e1533226268f;Analistas y diseñadores de software;5.0
5245;607963409341e1533226268f;Directores de servicios de tecnologías de la información y las comunicaciones (TIC);38.0
5246;607963409341e1533226268f;Emprendedores;40.0
5247;607963409341e1533226268f;Responsables de producto;23.0
5248;6079634e9341e15332262690;Directores de recursos humanos;338.0
5249;6079634e9341e15332262690;Empleados contables, administrativos y otros empleados de oficina;16.0
5250;6079634e9341e15332262691;Auditores;14.0
5251;6079634e9341e15332262691;Biólogos;17.0
5252;6079634e9341e15332262691;Directores comerciales y de ventas;3.0
5253;6079634e9341e15332262691;Directores de publicidad y relaciones públicas;13.0
5254;6079634e9341e15332262691;Directores generales y presidentes ejecutivos;45.0
5255;6079634e9341e15332262691;Especialistas en contabilidad;45.0
5256;6079634e9341e15332262691;Especialistas en marketing digital;107.0
5257;6079634e9341e15332262691;Project Managers;118.0
5258;607963629341e15332262692;Analistas digitales;58.0
5259;607963629341e15332262692;Analistas y diseñadores de software;266.0
5260;607963629341e15332262692;Emprendedores;69.0
5261;6079637c9341e15332262694;Directores de departamentos de contabilidad;70.0
5262;6079637c9341e15332262695;Jefes de sección de tiendas y almacenes;79.0
5263;6079637c9341e15332262695;Managers;41.0
5264;6079638b9341e15332262696;Analistas y diseñadores de software;4.0
5265;6079638b9341e15332262696;Analistas, programadores y diseñadores Web y multimedia;15.0
5266;6079638b9341e15332262696;Emprendedores;18.0
5267;6079638b9341e15332262697;Emprendedores;47.0
5268;6079638b9341e15332262697;Managers;50.0
5269;607963aa9341e15332262698;Analistas y diseñadores de software;45.0
5270;607963aa9341e15332262698;Analistas, programadores y diseñadores Web y multimedia;99.0
5271;607963aa9341e15332262698;Emprendedores;57.0
5272;607963aa9341e15332262699;Asistentes de dirección y administrativos;6.0
5273;607963c29341e1533226269a;Analistas y diseñadores de software;132.0
5274;607963c29341e1533226269a;Analistas, programadores y diseñadores Web y multimedia;28.0
5275;607963c29341e1533226269b;Directores de departamentos de contabilidad;16.0
5276;607963d19341e1533226269c;Emprendedores;32.0
5277;607963d19341e1533226269c;Organizadores de conferencias y eventos;11.0
5278;607963d19341e1533226269d;Directores generales y presidentes ejecutivos;219.0
5279;607963d19341e1533226269d;Real estates;231.0
5280;607964039341e1533226269f;Analistas de gestión y organización;4.0
5281;607964039341e1533226269f;Analistas, programadores y diseñadores Web y multimedia;99.0
5282;607964109341e153322626a1;Consultores y coaching;60.0
5283;607964109341e153322626a1;Project Managers;41.0
5284;6079642c9341e153322626a2;Analistas, programadores y diseñadores Web y multimedia;13.0
5285;6079642c9341e153322626a2;Emprendedores;73.0
5286;6079642c9341e153322626a2;Responsables de comunicación;14.0
5287;6079642c9341e153322626a2;Responsables de producto;66.0
5288;6079642c9341e153322626a3;Directores de publicidad y relaciones públicas;61.0
5289;6079642c9341e153322626a3;Especialistas en marketing digital;138.0
5290;607964419341e153322626a4;Analistas y diseñadores de software;13.0
5291;607964419341e153322626a4;Analistas, programadores y diseñadores Web y multimedia;31.0
5292;6079644f9341e153322626a6;Directores de departamentos de contabilidad;12.0
5293;6079644f9341e153322626a6;Project Managers;119.0
5294;6079644f9341e153322626a7;Controladores financieros y comerciales ;72.0
5295;607964639341e153322626a8;Directores de departamentos de contabilidad;259.0
5296;607964639341e153322626a8;Directores de publicidad y relaciones públicas;8.0
5297;607964639341e153322626a9;Directores de servicios de tecnologías de la información y las comunicaciones (TIC);48.0
5298;607964639341e153322626a9;Emprendedores;17.0
5299;6079647a9341e153322626ab;Escritores, periodistas y lingüistas;123.0
5300;6079647a9341e153322626ab;Jueces, magistrados, abogados y fiscales;270.0
5301;6079648a9341e153322626ac;Administradores de sistemas;39.0
5302;6079648a9341e153322626ad;Controladores financieros y comerciales ;23.0
5303;6079649e9341e153322626ae;Emprendedores;55.0
5304;6079649e9341e153322626ae;Profesores;190.0
5305;6079649e9341e153322626ae;científicos e ingenieros de Investigación y Desarrollo;12.0
5306;6079649e9341e153322626af;Analistas, programadores y diseñadores Web y multimedia;137.0
5307;607964ad9341e153322626b0;Directores y gerentes;60.0
5308;607964ad9341e153322626b0;Emprendedores;132.0
5309;607964ad9341e153322626b0;Investigadores;48.0
5310;607964ad9341e153322626b0;Profesores;9.0
5311;607964ad9341e153322626b0;Project Managers;9.0
5312;607964ad9341e153322626b1;Analistas de gestión y organización;12.0
5313;607964ad9341e153322626b1;Directores generales y presidentes ejecutivos;181.0
5314;607964be9341e153322626b2;Consultores;64.0
5315;607964be9341e153322626b2;Directores de servicios de tecnologías de la información y las comunicaciones (TIC);108.0
5316;607964be9341e153322626b2;Emprendedores;23.0
5317;607964be9341e153322626b3;Analistas y diseñadores de software;7.0
5318;607964be9341e153322626b3;Analistas, programadores y diseñadores Web y multimedia;7.0
5319;607964d19341e153322626b4;Directores generales y presidentes ejecutivos;579.0
5320;607964d19341e153322626b5;Directores de publicidad y relaciones públicas;11.0
5321;607964eb9341e153322626b7;Asesores financieros y de inversiones;24.0
5322;607964eb9341e153322626b7;Consultores y coaching;15.0
5323;607964eb9341e153322626b7;Directores generales y presidentes ejecutivos;17.0
5324;607964eb9341e153322626b7;Emprendedores;14.0
5325;607964fd9341e153322626b8;Directores generales y presidentes ejecutivos;12.0
5326;607964fd9341e153322626b8;Project Managers;320.0
5327;607964fd9341e153322626b9;Directores generales y presidentes ejecutivos;15.0
5328;607964fd9341e153322626b9;Escritores, periodistas y lingüistas;72.0
5329;607965169341e153322626ba;Directores generales y presidentes ejecutivos;66.0
5330;607965169341e153322626bb;Controladores financieros y comerciales ;78.0
5331;607965169341e153322626bb;Directores de departamentos de contabilidad;20.0
5332;607965169341e153322626bb;Especialistas en contabilidad;67.0
5333;607965309341e153322626bc;Analistas, programadores y diseñadores Web y multimedia;6.0
5334;607965309341e153322626bc;Especialistas en marketing digital;32.0
5335;607965309341e153322626bd;Managers;60.0
5336;607965499341e153322626bf;Asistentes de dirección y administrativos;14.0
5337;607965499341e153322626bf;Directores de producción y operaciones;27.0
5338;6079655d9341e153322626c0;Directores de recursos humanos;69.0
5339;6079655d9341e153322626c0;Técnicos de recursos humanos;59.0
5340;6079655d9341e153322626c1;Directores generales y presidentes ejecutivos;182.0
5341;6079656c9341e153322626c3;Analistas;41.0
5342;6079656c9341e153322626c3;Asistentes de dirección y administrativos;9.0
5343;6079656c9341e153322626c3;Profesionales de la publicidad y la comercialización;2.0
5344;6079657e9341e153322626c4;Directores de departamentos de contabilidad;213.0
5345;6079657e9341e153322626c5;científicos e ingenieros de Investigación y Desarrollo;108.0
5346;6079658a9341e153322626c6;Project Managers;72.0
5347;607965999341e153322626c8;Diseñadores de moda;24.0
5348;607965999341e153322626c8;Escritores, periodistas y lingüistas;260.0
5349;607965a59341e153322626ca;Directores generales y presidentes ejecutivos;110.0
5350;607965a59341e153322626ca;Emprendedores;238.0
5351;607965a59341e153322626ca;Formadores;113.0
5352;607965a59341e153322626ca;coordinadores;57.0
5353;607965a59341e153322626cb;Organizadores de conferencias y eventos;35.0
5354;607965c49341e153322626ce;Analistas y diseñadores de software;40.0
5355;607965c49341e153322626cf;Managers;128.0
5356;607984f45950f05677f1d7cc;Directores de producción y operaciones;40.0
5357;607984f45950f05677f1d7cd;Emprendedores;237.0
5358;607984f45950f05677f1d7cd;Profesores;42.0
5359;607985055950f05677f1d7cf;Directores de recursos humanos;28.0
5360;607985055950f05677f1d7cf;Profesores;171.0
5361;607985055950f05677f1d7cf;Técnicos de recursos humanos;108.0
5362;607985185950f05677f1d7d0;Reclutadores;22.0
5363;607985185950f05677f1d7d0;Técnicos de recursos humanos;188.0
5364;607985185950f05677f1d7d1;Directores de departamentos de contabilidad;5.0
5365;607985185950f05677f1d7d1;coordinadores;85.0
5366;607985285950f05677f1d7d2;Directores de recursos humanos;11.0
5367;607985285950f05677f1d7d2;Reclutadores;20.0
5368;607985285950f05677f1d7d2;Técnicos de recursos humanos;12.0
5369;6079853b5950f05677f1d7d4;Agentes y representantes comerciales;40.0
5370;6079853b5950f05677f1d7d4;Controladores financieros y comerciales ;13.0
5371;6079853b5950f05677f1d7d4;Coordinadores;1.0
5372;6079853b5950f05677f1d7d4;Organizadores de conferencias y eventos;5.0
5373;6079853b5950f05677f1d7d5;Directores de departamentos de contabilidad;51.0
5374;6079853b5950f05677f1d7d5;coordinadores;29.0
5375;607985475950f05677f1d7d6;Directores de departamentos de contabilidad;59.0
5376;607985475950f05677f1d7d6;Directores generales y presidentes ejecutivos;48.0
5377;607985575950f05677f1d7d8;Analistas de gestión y organización;9.0
5378;607985575950f05677f1d7d8;Directores comerciales y de ventas;16.0
5379;607985575950f05677f1d7d8;Empleados de logística y transporte de pasajeros y mercancías;6.0
5380;607985575950f05677f1d7d9;Community Manager;12.0
